,0,1,2
TCGA-A6-4107-01A-02D-1408-10,3521,[64],"[3501, 1538]"
TCGA-A6-5656-01A-21D-A270-10,3522,[64],"[3501, 1563]"
TCGA-A6-5657-01A-01D-1650-10,3523,[0],"[3501, 1538]"
TCGA-A6-5659-01A-01D-A270-10,3524,[0],"[3501, 1538]"
TCGA-A6-5660-01A-01D-1650-10,3525,[132],"[3501, 1538]"
TCGA-A6-5661-01A-01D-1650-10,3526,[0],"[3501, 1553]"
TCGA-A6-5662-01A-01D-1650-10,3527,[16],"[3501, 1563]"
TCGA-A6-5664-01A-21D-1835-10,3528,[112],"[3501, 1563]"
TCGA-A6-5665-01A-01D-1650-10,3529,[192],"[3501, 1553]"
TCGA-A6-5666-01A-01D-1650-10,3530,[136],"[3501, 1563]"
TCGA-A6-5667-01A-21D-1719-10,3531,[144],"[3501, 1538]"
TCGA-A6-6137-01A-11D-1771-10,3532,[80],"[3501, 1563]"
TCGA-A6-6138-01A-11D-1771-10,3533,[176],"[3501, 1563]"
TCGA-A6-6142-01A-11D-1771-10,3534,[192],"[3501, 1538]"
TCGA-A6-6648-01A-11D-1771-10,3535,[32],"[3501, 1538]"
TCGA-A6-6649-01A-11D-1771-10,3536,[208],"[3501, 1563]"
TCGA-A6-6651-01A-21D-1835-10,3537,[0],"[3501, 1538]"
TCGA-A6-6652-01A-11D-1771-10,3538,[240],"[3501, 1538]"
TCGA-A6-6653-01A-11D-1771-10,3539,[80],"[3501, 1563]"
TCGA-A6-6654-01A-21D-1835-10,3540,[16],"[3501, 1563]"
TCGA-A6-6780-01A-11D-A270-10,3541,[0],"[3501, 1553]"
TCGA-A6-6781-01A-22D-A270-10,3542,[0],"[3501, 1553]"
TCGA-A6-6782-01A-11D-1835-10,3543,[196],"[3501, 1538]"
TCGA-AA-3489-01A-21D-1835-10,3544,[0],"[3501, 1538]"
TCGA-AA-3492-01A-01D-1408-10,3545,[0],"[3501, 1553]"
TCGA-AA-3496-01A-21D-1835-10,3546,[80],"[3501, 1538]"
TCGA-AA-3502-01A-01D-1408-10,3547,[192],"[3501, 1563]"
TCGA-AA-3506-01A-01D-2188-10,3548,[176],"[3501, 1563]"
TCGA-AA-3510-01A-01D-1408-10,3549,[16],"[3501, 1551]"
TCGA-AA-3511-01A-21D-1835-10,3550,[240],"[3501, 1547]"
TCGA-AA-3517-01A-01D-1953-10,3551,[106],"[3501, 1563]"
TCGA-AA-3519-01A-02D-1953-10,3552,[176],"[3501, 1551]"
TCGA-AA-3520-01A-01D-1953-10,3553,[188],"[3501, 1563]"
TCGA-AA-3521-01A-01D-1953-10,3554,[60],"[3501, 1553]"
TCGA-AA-3522-01A-01W-0831-10,3555,[132],"[3501, 1563]"
TCGA-AA-3524-01A-02D-1953-10,3556,[37],"[3501, 1563]"
TCGA-AA-3526-01A-02D-1953-10,3557,[97],"[3501, 1563]"
TCGA-AA-3527-01A-01D-1953-10,3558,[168],"[3501, 1563]"
TCGA-AA-3529-01A-02D-1953-10,3559,[68],"[3501, 1563]"
TCGA-AA-3530-01A-01W-0995-10,3560,[48],"[3501, 1563]"
TCGA-AA-3531-01A-01D-1953-10,3561,[177],"[3501, 1538]"
TCGA-AA-3532-01A-01D-1953-10,3562,[184],"[3501, 1538]"
TCGA-AA-3534-01A-01D-1953-10,3563,[17],"[3501, 1563]"
TCGA-AA-3538-01A-01D-1953-10,3564,[510],"[3501, 1563]"
TCGA-AA-3544-01A-01D-1953-10,3565,[85],"[3501, 1563]"
TCGA-AA-3548-01A-01D-1953-10,3566,[180],"[3501, 1563]"
TCGA-AA-3549-01A-02D-1953-10,3567,[170],"[3501, 1553]"
TCGA-AA-3558-01A-01D-1953-10,3568,[397],"[3501, 1563]"
TCGA-AA-3560-01A-01D-1953-10,3569,[184],"[3501, 1538]"
TCGA-AA-3561-01A-01D-1953-10,3570,[72],"[3501, 1563]"
TCGA-AA-3655-01A-02D-1719-10,3571,[132],"[3501, 1563]"
TCGA-AA-3660-01A-01D-1719-10,3572,[132],"[3501, 1563]"
TCGA-AA-3663-01A-01D-1719-10,3573,[0],"[3501, 1553]"
TCGA-AA-3667-01A-01W-0900-09,3574,[192],"[3501, 1538]"
TCGA-AA-3673-01A-01W-0900-09,3575,[20],"[3501, 1563]"
TCGA-AA-3675-01A-02W-0900-09,3576,[200],"[3501, 1563]"
TCGA-AA-3678-01A-01W-0900-09,3577,[188],"[3501, 1538]"
TCGA-AA-3679-01A-02W-0900-09,3578,[208],"[3501, 1563]"
TCGA-AA-3680-01A-01W-0900-09,3579,[80],"[3501, 1563]"
TCGA-AA-3681-01A-01W-0900-09,3580,[212],"[3501, 1563]"
TCGA-AA-3684-01A-02W-0900-09,3581,[80],"[3501, 1538]"
TCGA-AA-3688-01A-01W-0900-09,3582,[16],"[3501, 1538]"
TCGA-AA-3692-01A-01W-0900-09,3583,[240],"[3501, 1538]"
TCGA-AA-3693-01A-01W-0900-09,3584,[128],"[3501, 1538]"
TCGA-AA-3695-01A-01W-0900-09,3585,[244],"[3501, 1563]"
TCGA-AA-3696-01A-01W-0900-09,3586,[144],"[3501, 1563]"
TCGA-AA-3712-01A-21D-1719-10,3587,[68],"[3501, 1607]"
TCGA-AA-3713-01A-21D-1719-10,3588,[0],"[3501, 1553]"
TCGA-AA-3715-01A-01W-0900-09,3589,[68],"[3501, 1553]"
TCGA-AA-3811-01A-01W-0995-10,3590,[0],"[3501, 1553]"
TCGA-AA-3812-01A-01W-0900-09,3591,[224],"[3501, 1538]"
TCGA-AA-3814-01A-01W-0900-09,3592,[84],"[3501, 1563]"
TCGA-AA-3815-01A-01W-0995-10,3593,[0],"[3501, 1538]"
TCGA-AA-3818-01A-01W-0900-09,3594,[128],"[3501, 1538]"
TCGA-AA-3819-01A-01W-0900-09,3595,[0],"[3501, 1538]"
TCGA-AA-3821-01A-01W-0995-10,3596,[20],"[3501, 1538]"
TCGA-AA-3831-01A-01W-0900-09,3597,[80],"[3501, 1538]"
TCGA-AA-3833-01A-01W-0900-09,3598,[68],"[3501, 1553]"
TCGA-AA-3837-01A-01W-0900-09,3599,[0],"[3501, 1563]"
TCGA-AA-3841-01A-01W-0900-09,3600,[192],"[3501, 1563]"
TCGA-AA-3842-01A-01W-0995-10,3601,[128],"[3501, 1538]"
TCGA-AA-3844-01A-01W-0995-10,3602,[64],"[3501, 1538]"
TCGA-AA-3845-01A-01W-0995-10,3603,[128],"[3501, 1553]"
TCGA-AA-3846-01A-01W-0995-10,3604,[72],"[3501, 1563]"
TCGA-AA-3848-01A-01W-0900-09,3605,[128],"[3501, 1563]"
TCGA-AA-3850-01A-01W-0995-10,3606,[192],"[3501, 1538]"
TCGA-AA-3851-01A-01W-0995-10,3607,[128],"[3501, 1563]"
TCGA-AA-3852-01A-01W-0900-09,3608,[0],"[3501, 1538]"
TCGA-AA-3854-01A-01W-0900-09,3609,[208],"[3501, 1563]"
TCGA-AA-3855-01A-01W-0995-10,3610,[0],"[3501, 1563]"
TCGA-AA-3856-01A-01W-0900-09,3611,[212],"[3501, 1563]"
TCGA-AA-3858-01A-01W-0900-09,3612,[120],"[3501, 1563]"
TCGA-AA-3861-01A-01W-0995-10,3613,[192],"[3501, 1563]"
TCGA-AA-3862-01A-01W-0995-10,3614,[240],"[3501, 1538]"
TCGA-AA-3864-01A-01D-1981-10,3615,[64],"[3501, 1553]"
TCGA-AA-3866-01A-01W-0995-10,3616,[80],"[3501, 1563]"
TCGA-AA-3867-01A-01W-0995-10,3617,[116],"[3501, 1563]"
TCGA-AA-3875-01A-01W-0900-09,3618,[16],"[3501, 1538]"
TCGA-AA-3877-01A-01W-0995-10,3619,[64],"[3501, 1563]"
TCGA-AA-3947-01A-01D-1981-10,3620,[0],"[3501, 1553]"
TCGA-AA-3949-01A-01W-0995-10,3621,[208],"[3501, 1553]"
TCGA-AA-3950-01A-02W-0995-10,3622,[80],"[3501, 1553]"
TCGA-AA-3952-01A-01W-0995-10,3623,[176],"[3501, 1538]"
TCGA-AA-3955-01A-02W-0995-10,3624,[208],"[3501, 1538]"
TCGA-AA-3966-01A-01W-1073-09,3625,[160],"[3501, 1538]"
TCGA-AA-3968-01A-01W-0995-10,3626,[64],"[3501, 1563]"
TCGA-AA-3971-01A-01W-0995-10,3627,[208],"[3501, 1538]"
TCGA-AA-3973-01A-01W-0995-10,3628,[0],"[3501, 1538]"
TCGA-AA-3975-01A-01W-0995-10,3629,[132],"[3501, 1538]"
TCGA-AA-3976-01A-01W-0995-10,3630,[128],"[3501, 1563]"
TCGA-AA-3979-01A-01W-0995-10,3631,[0],"[3501, 1538]"
TCGA-AA-3980-01A-02W-0995-10,3632,[136],"[3501, 1563]"
TCGA-AA-3982-01A-02W-0995-10,3633,[16],"[3501, 1538]"
TCGA-AA-3984-01A-02D-1981-10,3634,[192],"[3501, 1551]"
TCGA-AA-3986-01A-02W-0995-10,3635,[132],"[3501, 1563]"
TCGA-AA-3989-01A-01W-0995-10,3636,[244],"[3501, 1563]"
TCGA-AA-A004-01A-01W-A00E-09,3637,[20],"[3501, 1538]"
TCGA-AA-A010-01A-01D-A17O-10,3638,[192],"[3501, 1551]"
TCGA-AA-A017-01A-01W-A00E-09,3639,[72],"[3501, 1547]"
TCGA-AA-A01C-01A-01W-A00E-09,3640,[232],"[3501, 1538]"
TCGA-AA-A01I-01A-02W-A00E-09,3641,[16],"[3501, 1563]"
TCGA-AA-A01P-01A-21D-A17O-10,3642,[0],"[3501, 1553]"
TCGA-AA-A01R-01A-21D-A17O-10,3643,[16],"[3501, 1563]"
TCGA-AA-A01Z-01A-11W-A096-10,3644,[56],"[3501, 1563]"
TCGA-AA-A022-01A-21D-A17O-10,3645,[80],"[3501, 1553]"
TCGA-AA-A024-01A-02W-A00E-09,3646,[24],"[3501, 1538]"
TCGA-AA-A02E-01A-01W-A00E-09,3647,[16],"[3501, 1538]"
TCGA-AA-A02F-01A-01W-A00E-09,3648,[240],"[3501, 1538]"
TCGA-AA-A02H-01A-01W-A00E-09,3649,[64],"[3501, 1538]"
TCGA-AA-A02K-01A-21W-A096-10,3650,[64],"[3501, 1538]"
TCGA-AA-A02R-01A-01W-A00E-09,3651,[128],"[3501, 1553]"
TCGA-AA-A02W-01A-01W-A00E-09,3652,[208],"[3501, 1538]"
TCGA-AA-A03F-01A-11W-A096-10,3653,[128],"[3501, 1563]"
TCGA-AA-A03J-01A-21W-A096-10,3654,[16],"[3501, 1538]"
TCGA-AD-5900-01A-11D-1650-10,3655,[16],"[3501, 1553]"
TCGA-AD-6548-01A-11D-1835-10,3656,[208],"[3501, 1538]"
TCGA-AD-6888-01A-11D-1924-10,3657,[0],"[3501, 1563]"
TCGA-AD-6889-01A-11D-1924-10,3658,[64],"[3501, 1553]"
TCGA-AD-6890-01A-11D-1924-10,3659,[212],"[3501, 1563]"
TCGA-AD-6895-01A-11D-1924-10,3660,[0],"[3501, 1538]"
TCGA-AD-6899-01A-11D-1924-10,3661,[192],"[3501, 1563]"
TCGA-AD-6901-01A-11D-1924-10,3662,[8],"[3501, 1538]"
TCGA-AD-6963-01A-11D-1924-10,3663,[112],"[3501, 1563]"
TCGA-AD-6965-01A-11D-1924-10,3664,[16],"[3501, 1563]"
TCGA-AD-A5EJ-01A-11D-A28G-10,3665,[0],"[3501, 1553]"
TCGA-AM-5820-01A-01D-1650-10,3666,[132],"[3501, 1563]"
TCGA-AM-5821-01A-01D-1650-10,3667,[128],"[3501, 1553]"
TCGA-AU-3779-01A-01D-1719-10,3668,[180],"[3501, 1563]"
TCGA-AU-6004-01A-11D-1719-10,3669,[0],"[3501, 1553]"
TCGA-AY-4070-01A-01W-1073-09,3670,[192],"[3501, 1538]"
TCGA-AY-4071-01A-01W-1073-09,3671,[112],"[3501, 1538]"
TCGA-AY-5543-01A-01D-1650-10,3672,[208],"[3501, 1538]"
TCGA-AY-6196-01A-11D-1719-10,3673,[16],"[3501, 1538]"
TCGA-AY-6197-01A-11D-1719-10,3674,[0],"[3501, 1553]"
TCGA-AY-6386-01A-21D-1719-10,3675,[0],"[3501, 1563]"
TCGA-AY-A69D-01A-11D-A36X-10,3676,[192],"[3501, 1563]"
TCGA-AY-A71X-01A-12D-A36X-10,3677,[8],"[3501, 1563]"
TCGA-AY-A8YK-01A-11D-A40P-10,3678,[180],"[3501, 1538]"
TCGA-AZ-4308-01A-01D-1408-10,3679,[192],"[3501, 1538]"
TCGA-AZ-4315-01A-01D-1408-10,3680,[192],"[3501, 1551]"
TCGA-AZ-4323-01A-21D-1835-10,3681,[0],"[3501, 1538]"
TCGA-AZ-4614-01A-01D-1408-10,3682,[0],"[3501, 1538]"
TCGA-AZ-4615-01A-01D-1408-10,3683,[0],"[3501, 1538]"
TCGA-AZ-4616-01A-21D-1835-10,3684,[0],"[3501, 1538]"
TCGA-AZ-4681-01A-01D-1408-10,3685,[196],"[3501, 1563]"
TCGA-AZ-4682-01B-01D-1408-10,3686,[8],"[3501, 1563]"
TCGA-AZ-5403-01A-01D-1650-10,3687,[248],"[3501, 1538]"
TCGA-AZ-5407-01A-01D-1719-10,3688,[132],"[3501, 1563]"
TCGA-AZ-6598-01A-11D-1771-10,3689,[0],"[3501, 1553]"
TCGA-AZ-6599-01A-11D-1771-10,3690,[80],"[3501, 1547]"
TCGA-AZ-6600-01A-11D-1771-10,3691,[0],"[3501, 1538]"
TCGA-AZ-6603-01A-11D-1835-10,3692,[240],"[3501, 1563]"
TCGA-AZ-6605-01A-11D-1835-10,3693,[184],"[3501, 1538]"
TCGA-AZ-6606-01A-11D-1835-10,3694,[208],"[3501, 1563]"
TCGA-AZ-6607-01A-11D-1835-10,3695,[132],"[3501, 1538]"
TCGA-CA-5254-01A-21D-1835-10,3696,[80],"[3501, 1563]"
TCGA-CA-5255-01A-11D-1835-10,3697,[17],"[3501, 1538]"
TCGA-CA-5256-01A-01D-1408-10,3698,[196],"[3501, 1563]"
TCGA-CA-5796-01A-01D-1650-10,3699,[64],"[3501, 1563]"
TCGA-CA-5797-01A-01D-1650-10,3700,[181],"[3501, 1538]"
TCGA-CA-6715-01A-21D-1835-10,3701,[0],"[3501, 1538]"
TCGA-CA-6716-01A-11D-1835-10,3702,[32],"[3501, 1563]"
TCGA-CA-6719-01A-11D-1835-10,3703,[176],"[3501, 1563]"
TCGA-CK-4947-01B-11D-1650-10,3704,[16],"[3501, 1563]"
TCGA-CK-4948-01B-11D-1650-10,3705,[212],"[3501, 1563]"
TCGA-CK-4950-01A-01D-1719-10,3706,[0],"[3501, 1538]"
TCGA-CK-4951-01A-01D-1408-10,3707,[0],"[3501, 1538]"
TCGA-CK-4952-01A-01D-1719-10,3708,[68],"[3501, 1563]"
TCGA-CK-5912-01A-11D-1650-10,3709,[17],"[3501, 1563]"
TCGA-CK-5913-01A-11D-1650-10,3710,[0],"[3501, 1538]"
TCGA-CK-5914-01A-11D-1650-10,3711,[0],"[3501, 1538]"
TCGA-CK-5915-01A-11D-1650-10,3712,[208],"[3501, 1563]"
TCGA-CK-5916-01A-11D-1650-10,3713,[80],"[3501, 1553]"
TCGA-CK-6746-01A-11D-1835-10,3714,[0],"[3501, 1553]"
TCGA-CK-6747-01A-11D-1835-10,3715,[80],"[3501, 1563]"
TCGA-CK-6748-01A-11D-1835-10,3716,[128],"[3501, 1538]"
TCGA-CK-6751-01A-11D-1835-10,3717,[240],"[3501, 1538]"
TCGA-CM-4743-01A-01D-1719-10,3718,[64],"[3501, 1553]"
TCGA-CM-4744-01A-01D-1408-10,3719,[176],"[3501, 1563]"
TCGA-CM-4746-01A-01D-1408-10,3720,[0],"[3501, 1563]"
TCGA-CM-4747-01A-01D-1408-10,3721,[132],"[3501, 1563]"
TCGA-CM-4748-01A-01D-1408-10,3722,[208],"[3501, 1538]"
TCGA-CM-4750-01A-01D-1408-10,3723,[192],"[3501, 1563]"
TCGA-CM-4751-01A-02D-1835-10,3724,[29],"[3501, 1563]"
TCGA-CM-4752-01A-01D-1408-10,3725,[0],"[3501, 1563]"
TCGA-CM-5341-01A-01D-1408-10,3726,[192],"[3501, 1563]"
TCGA-CM-5344-01A-21D-1719-10,3727,[16],"[3501, 1563]"
TCGA-CM-5348-01A-21D-1719-10,3728,[64],"[3501, 1563]"
TCGA-CM-5349-01A-21D-1719-10,3729,[0],"[3501, 1563]"
TCGA-CM-5860-01A-01D-1650-10,3730,[36],"[3501, 1563]"
TCGA-CM-5861-01A-01D-1650-10,3731,[16],"[3501, 1553]"
TCGA-CM-5862-01A-01D-1650-10,3732,[0],"[3501, 1563]"
TCGA-CM-5863-01A-21D-1835-10,3733,[192],"[3501, 1563]"
TCGA-CM-5864-01A-01D-1650-10,3734,[64],"[3501, 1538]"
TCGA-CM-5868-01A-01D-1650-10,3735,[68],"[3501, 1538]"
TCGA-CM-6161-01A-11D-1650-10,3736,[16],"[3501, 1563]"
TCGA-CM-6162-01A-11D-1650-10,3737,[192],"[3501, 1563]"
TCGA-CM-6163-01A-11D-1650-10,3738,[208],"[3501, 1563]"
TCGA-CM-6164-01A-11D-1650-10,3739,[64],"[3501, 1538]"
TCGA-CM-6165-01A-11D-1650-10,3740,[16],"[3501, 1538]"
TCGA-CM-6166-01A-11D-1650-10,3741,[244],"[3501, 1563]"
TCGA-CM-6167-01A-11D-1650-10,3742,[196],"[3501, 1563]"
TCGA-CM-6168-01A-11D-1650-10,3743,[68],"[3501, 1538]"
TCGA-CM-6169-01A-11D-1650-10,3744,[4],"[3501, 1563]"
TCGA-CM-6170-01A-11D-1650-10,3745,[180],"[3501, 1538]"
TCGA-CM-6171-01A-11D-1650-10,3746,[80],"[3501, 1563]"
TCGA-CM-6172-01A-11D-1650-10,3747,[0],"[3501, 1563]"
TCGA-CM-6674-01A-11D-1835-10,3748,[0],"[3501, 1553]"
TCGA-CM-6675-01A-11D-1835-10,3749,[164],"[3501, 1538]"
TCGA-CM-6676-01A-11D-1835-10,3750,[16],"[3501, 1563]"
TCGA-CM-6677-01A-11D-1835-10,3751,[64],"[3501, 1563]"
TCGA-CM-6678-01A-11D-1835-10,3752,[184],"[3501, 1563]"
TCGA-CM-6679-01A-11D-1835-10,3753,[5],"[3501, 1538]"
TCGA-CM-6680-01A-11D-1835-10,3754,[16],"[3501, 1563]"
TCGA-D5-5537-01A-21D-1924-10,3755,[0],"[3501, 1563]"
TCGA-D5-5538-01A-01D-1650-10,3756,[68],"[3501, 1538]"
TCGA-D5-5539-01A-01D-1650-10,3757,[212],"[3501, 1563]"
TCGA-D5-5540-01A-01D-1650-10,3758,[0],"[3501, 1563]"
TCGA-D5-5541-01A-01D-1650-10,3759,[248],"[3501, 1563]"
TCGA-D5-6529-01A-11D-1771-10,3760,[136],"[3501, 1563]"
TCGA-D5-6530-01A-11D-1719-10,3761,[0],"[3501, 1553]"
TCGA-D5-6531-01A-11D-1719-10,3762,[0],"[3501, 1563]"
TCGA-D5-6532-01A-11D-1719-10,3763,[148],"[3501, 1538]"
TCGA-D5-6533-01A-11D-1719-10,3764,[16],"[3501, 1538]"
TCGA-D5-6534-01A-21D-1924-10,3765,[0],"[3501, 1538]"
TCGA-D5-6535-01A-11D-1719-10,3766,[16],"[3501, 1538]"
TCGA-D5-6536-01A-11D-1719-10,3767,[64],"[3501, 1563]"
TCGA-D5-6537-01A-11D-1719-10,3768,[20],"[3501, 1563]"
TCGA-D5-6538-01A-11D-1719-10,3769,[96],"[3501, 1563]"
TCGA-D5-6539-01A-11D-1719-10,3770,[24],"[3501, 1538]"
TCGA-D5-6540-01A-11D-1719-10,3771,[80],"[3501, 1553]"
TCGA-D5-6541-01A-11D-1719-10,3772,[88],"[3501, 1563]"
TCGA-D5-6898-01A-11D-1924-10,3773,[16],"[3501, 1563]"
TCGA-D5-6920-01A-11D-1924-10,3774,[212],"[3501, 1563]"
TCGA-D5-6922-01A-11D-1924-10,3775,[136],"[3501, 1563]"
TCGA-D5-6924-01A-11D-1924-10,3776,[64],"[3501, 1538]"
TCGA-D5-6926-01A-11D-1924-10,3777,[16],"[3501, 1538]"
TCGA-D5-6927-01A-21D-1924-10,3778,[208],"[3501, 1553]"
TCGA-D5-6928-01A-11D-1924-10,3779,[4],"[3501, 1553]"
TCGA-D5-6929-01A-31D-1924-10,3780,[160],"[3501, 1538]"
TCGA-D5-6930-01A-11D-1924-10,3781,[16],"[3501, 1553]"
TCGA-D5-6931-01A-11D-1924-10,3782,[132],"[3501, 1538]"
TCGA-D5-6932-01A-11D-1924-10,3783,[0],"[3501, 1547]"
TCGA-D5-7000-01A-11D-1924-10,3784,[128],"[3501, 1563]"
TCGA-DM-A0X9-01A-11D-A152-10,3785,[8],"[3501, 1538]"
TCGA-DM-A0XD-01A-12D-A152-10,3786,[208],"[3501, 1538]"
TCGA-DM-A0XF-01A-11D-A152-10,3787,[0],"[3501, 1538]"
TCGA-DM-A1D0-01A-11D-A152-10,3788,[208],"[3501, 1538]"
TCGA-DM-A1D4-01A-21D-A152-10,3789,[0],"[3501, 1563]"
TCGA-DM-A1D6-01A-21D-A152-10,3790,[132],"[3501, 1563]"
TCGA-DM-A1D7-01A-11D-A152-10,3791,[16],"[3501, 1538]"
TCGA-DM-A1D8-01A-11D-A152-10,3792,[0],"[3501, 1538]"
TCGA-DM-A1D9-01A-11D-A152-10,3793,[80],"[3501, 1538]"
TCGA-DM-A1DA-01A-11D-A152-10,3794,[128],"[3501, 1538]"
TCGA-DM-A1DB-01A-11D-A152-10,3795,[208],"[3501, 1538]"
TCGA-DM-A1HA-01A-11D-A152-10,3796,[0],"[3501, 1563]"
TCGA-DM-A1HB-01A-21D-A183-10,3797,[0],"[3501, 1553]"
TCGA-DM-A280-01A-12D-A16V-10,3798,[160],"[3501, 1538]"
TCGA-DM-A282-01A-12D-A16V-10,3799,[128],"[3501, 1563]"
TCGA-DM-A285-01A-11D-A16V-10,3800,[0],"[3501, 1538]"
TCGA-DM-A288-01A-11D-A16V-10,3801,[132],"[3501, 1538]"
TCGA-DM-A28A-01A-21D-A16V-10,3802,[128],"[3501, 1538]"
TCGA-DM-A28C-01A-11D-A16V-10,3803,[128],"[3501, 1563]"
TCGA-DM-A28E-01A-11D-A16V-10,3804,[128],"[3501, 1538]"
TCGA-DM-A28F-01A-11D-A16V-10,3805,[64],"[3501, 1538]"
TCGA-DM-A28G-01A-11D-A16V-10,3806,[0],"[3501, 1538]"
TCGA-DM-A28H-01A-11D-A16V-10,3807,[240],"[3501, 1538]"
TCGA-DM-A28K-01A-21D-A16V-10,3808,[68],"[3501, 1563]"
TCGA-DM-A28M-01A-12D-A16V-10,3809,[208],"[3501, 1563]"
TCGA-F4-6459-01A-11D-1771-10,3810,[80],"[3501, 1538]"
TCGA-F4-6460-01A-11D-1771-10,3811,[16],"[3501, 1538]"
TCGA-F4-6461-01A-11D-1771-10,3812,[16],"[3501, 1538]"
TCGA-F4-6463-01A-11D-1719-10,3813,[58],"[3501, 1563]"
TCGA-F4-6569-01A-11D-1771-10,3814,[248],"[3501, 1538]"
TCGA-F4-6570-01A-11D-1771-10,3815,[64],"[3501, 1553]"
TCGA-F4-6703-01A-11D-1835-10,3816,[16],"[3501, 1553]"
TCGA-F4-6704-01A-11D-1835-10,3817,[8],"[3501, 1538]"
TCGA-F4-6805-01A-11D-1835-10,3818,[132],"[3501, 1538]"
TCGA-F4-6806-01A-11D-1835-10,3819,[240],"[3501, 1563]"
TCGA-F4-6807-01A-11D-1835-10,3820,[4],"[3501, 1538]"
TCGA-F4-6808-01A-11D-1835-10,3821,[4],"[3501, 1563]"
TCGA-F4-6809-01A-11D-1835-10,3822,[64],"[3501, 1538]"
TCGA-F4-6854-01A-11D-1924-10,3823,[0],"[3501, 1538]"
TCGA-F4-6855-01A-11D-1924-10,3824,[0],"[3501, 1563]"
TCGA-F4-6856-01A-11D-1924-10,3825,[0],"[3501, 1553]"
TCGA-G4-6293-01A-11D-1719-10,3826,[8],"[3501, 1538]"
TCGA-G4-6294-01A-11D-1806-10,3827,[144],"[3501, 1538]"
TCGA-G4-6295-01A-11D-1719-10,3828,[176],"[3501, 1538]"
TCGA-G4-6297-01A-11D-1719-10,3829,[116],"[3501, 1563]"
TCGA-G4-6298-01A-11D-1719-10,3830,[180],"[3501, 1563]"
TCGA-G4-6299-01A-11D-1771-10,3831,[0],"[3501, 1538]"
TCGA-G4-6302-01A-11D-1719-10,3832,[64],"[3501, 1553]"
TCGA-G4-6303-01A-11D-1771-10,3833,[4],"[3501, 1563]"
TCGA-G4-6304-01A-11D-1924-10,3834,[240],"[3501, 1553]"
TCGA-G4-6306-01A-11D-1771-10,3835,[128],"[3501, 1563]"
TCGA-G4-6307-01A-11D-1719-10,3836,[0],"[3501, 1538]"
TCGA-G4-6309-01A-21D-1835-10,3837,[48],"[3501, 1563]"
TCGA-G4-6311-01A-11D-1719-10,3838,[0],"[3501, 1538]"
TCGA-G4-6315-01A-11D-1719-10,3839,[128],"[3501, 1563]"
TCGA-G4-6317-01A-11D-1719-10,3840,[172],"[3501, 1563]"
TCGA-G4-6317-02A-11D-2067-10,3841,[0],"[3501, 1538]"
TCGA-G4-6320-01A-11D-1719-10,3842,[0],"[3501, 1563]"
TCGA-G4-6321-01A-11D-1719-10,3843,[48],"[3501, 1563]"
TCGA-G4-6322-01A-11D-1719-10,3844,[64],"[3501, 1538]"
TCGA-G4-6323-01A-11D-1719-10,3845,[0],"[3501, 1538]"
TCGA-G4-6586-01A-11D-1771-10,3846,[0],"[3501, 1547]"
TCGA-G4-6588-01A-11D-1771-10,3847,[16],"[3501, 1553]"
TCGA-G4-6626-01A-11D-1771-10,3848,[16],"[3501, 1563]"
TCGA-G4-6627-01A-11D-2188-10,3849,[180],"[3501, 1563]"
TCGA-G4-6628-01A-11D-1835-10,3850,[0],"[3501, 1553]"
TCGA-NH-A50U-01A-33D-A36X-10,3851,[128],"[3501, 1563]"
TCGA-NH-A5IV-01A-42D-A36X-10,3852,[16],"[3501, 1553]"
TCGA-NH-A6GA-01A-11D-A36X-10,3853,[12],"[3501, 1563]"
TCGA-NH-A6GB-01A-11D-A36X-10,3854,[0],"[3501, 1563]"
TCGA-NH-A6GC-01A-12D-A40P-10,3855,[0],"[3501, 1563]"
TCGA-NH-A8F7-01A-11D-A40P-10,3856,[192],"[3501, 1538]"
TCGA-NH-A8F7-06A-31D-A40P-10,3857,[228],"[3501, 1563]"
TCGA-NH-A8F8-01A-72D-A40P-10,3858,[0],"[3501, 1563]"
TCGA-QG-A5Z1-01A-11D-A28G-10,3859,[132],"[3501, 1563]"
TCGA-QG-A5Z2-01A-11D-A28G-10,3860,[16],"[3501, 1553]"
TCGA-QL-A97D-01A-12D-A40P-10,3861,[208],"[3501, 1538]"
TCGA-RU-A8FL-01A-11D-A36X-10,3862,[132],"[3501, 1538]"
TCGA-SS-A7HO-01A-21D-A36X-10,3863,[128],"[3501, 1563]"
TCGA-T9-A92H-01A-11D-A36X-10,3864,[80],"[3501, 1538]"
TCGA-WS-AB45-01A-11D-A40P-10,3865,[0],"[3501, 1563]"
TCGA-2H-A9GF-01A-11D-A37C-09,3866,[64],"[3867, 1538]"
TCGA-2H-A9GH-01A-11D-A37C-09,3868,[80],"[3867, 1547]"
TCGA-2H-A9GI-01A-11D-A37C-09,3869,[164],"[3867, 1538]"
TCGA-2H-A9GJ-01A-11D-A37C-09,3870,[0],"[3867, 1538]"
TCGA-2H-A9GK-01A-11D-A37C-09,3871,[160],"[3867, 1547]"
TCGA-2H-A9GL-01A-12D-A37C-09,3872,[208],"[3867, 1547]"
TCGA-2H-A9GM-01A-11D-A37C-09,3873,[208],"[3867, 1547]"
TCGA-2H-A9GN-01A-11D-A37C-09,3874,[128],"[3867, 1538]"
TCGA-2H-A9GO-01A-11D-A37C-09,3875,[208],"[3867, 1538]"
